,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
4832,Americana,3.0,1,V6,['Boulder'],16.0,1,,,California,Sherwin Secrets,0,0,"['V6', 'V5', 'V9']",,2.6474268222689856,8,,3,0.6666666666666661,,1,
4835,Campfire Circle Mantle,1.8,5,V0,['Boulder'],12.0,1,,,California,HVCG South,1,0,"['V3+', 'V0+', 'V2', 'V2']",,1.8824756074229954,2,,4,1.75,,1,
4836,Across the Choss,1.7,63,V1,['Boulder'],15.0,1,,,Nevada,Kraft Boulders,3,0,"['V0', 'V3', 'V3-4', 'V1', 'V6', 'V5', 'V0', 'V0']",,1.7092945881959056,3,,8,1.25,,1,
4839,Stand Up for Your Rights,2.5,6,V0,['Boulder'],16.0,1,,,California,Entrance Boulde…,2,0,"['V6', 'V-easy', 'V6', 'V-easy', 'V0', 'V-easy']",,2.4706933777911386,2,,6,1.5,,1,
4840,Unnamed V0,2.0,10,V0,['Boulder'],13.0,1,,,California,Manx Boulders C…,2,0,"['V1', 'V1', 'V-easy', 'V-easy', 'V2', 'V2', 'V-easy', 'V5', 'V6']",,2.026804876776179,2,,9,1.5555555555555554,,1,
4843,Chevron Star,2.0,3,V2,['Boulder'],15.0,1,R,,California,Hall of Horrors…,2,1,"['V-easy', 'V0']",,2.073713411134493,4,,2,2.5,2.0,1,
4849,Sentinel Traverse,3.7,16,V6,['Boulder'],25.0,1,,,California,Sentinel Boulders,2,2,"['V4', 'V4', 'V7-', 'V7', 'V8', 'V6']",,3.6173443320316454,8,,6,0.0,,1,
4853,Streetcar Named Desire,3.8,40,V6-7,['Boulder'],13.0,1,,,California,Gunsmoke Area,13,6,['V3'],,3.7632891132814135,8,,1,3.0,,1,
4858,Roof Romp Direct,2.0,1,V6,['Boulder'],10.0,1,,,California,Outback Bouldering,2,2,"['V2+', 'V4+', 'V4']",,2.1474268222689856,8,,3,2.666666666666667,,1,
4863,Strawberry Contraceptives,3.1,57,V7,['Boulder'],10.0,1,,,California,Hang,4,11,"['V5', 'V0-1', 'V5']",,3.0861181662851376,9,,3,3.666666666666667,,1,
4865,Northern Light,1.0,1,V0,['Boulder'],10.0,1,,,California,Embryo Area,2,0,"['V-easy', 'V0-', 'V0']",,1.6474268222689858,2,,3,0.33333333333333326,,1,
4867,Toasted,3.0,1,V4,['Boulder'],15.0,1,,,Nevada,W Cluster,1,0,[],,2.6474268222689856,6,,0,,,1,
4872,North Face,1.5,2,V-easy,['Boulder'],14.0,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",,1.7649512148459905,1,,5,0.3999999999999999,,1,
4874,Rail slide,2.0,1,V1+,['Boulder'],15.0,1,,,California,June Lake Boul…,1,0,"['V2-3', 'V1+', 'V2', 'V3-4']",,2.1474268222689856,3,,4,1.0,,1,
4876,"Intersection Boulder, Right",1.7,3,V4,['Boulder'],20.0,1,,,California,HVCG West,1,0,"['V2', 'V0', 'V-easy']",,1.8487134111344927,6,,3,3.6666666666666665,,1,
4877,Yabaho Dyno,2.0,1,V5,['Boulder'],15.0,1,,,California,Lost Horse Boul…,1,0,"['V3', 'V-easy', 'V-easy', 'V-easy', 'V2', 'V2']",,2.1474268222689856,7,,6,4.333333333333334,,1,
4878,Fin,2.0,54,V3,['Boulder'],12.0,1,,,Nevada,Kraft Boulders,4,3,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V-easy', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",,2.0053609753552357,5,,17,2.9411764705882355,,1,
4892,Fat Lip SDS,1.5,2,V1,['Boulder'],12.0,1,,,California,Indian Wave Bou…,0,1,"['V0', 'V0-', 'V1', 'V-easy', 'V-easy']",,1.7649512148459905,3,,5,1.2,,1,
4900,Monkey Wrench,3.1,66,V7-,['Boulder'],25.0,1,,,Nevada,Red Spring Boul…,4,8,"['V3', 'V7', 'V7', 'V1', 'V2', 'V9-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",,3.0879828902169844,9,,12,2.5,,1,
4907,Problem L SDS,1.0,1,V2,['Boulder'],12.0,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",,1.6474268222689858,4,,19,0.8421052631578947,,1,
4908,Blood Sport,4.0,1,V11,['Boulder'],25.0,1,,,California,Rock Creek Boul…,0,0,"['V7', 'V7', 'V0', 'V9', 'V8', 'V2', 'V4', 'V10', 'V3']",,3.1474268222689856,13,,9,5.444444444444445,,1,
4911,Trout Chow,2.0,26,V0-,['Boulder'],10.0,1,,,California,Outback Bouldering,2,0,['V4'],,2.010920505353258,2,,1,4.0,,1,
4915,Swiss Cheese Traverse,3.0,1,V5,['Boulder'],200.0,1,,,California,Potato Patch,0,0,['V8+'],,2.6474268222689856,7,,1,3.0,,1,
4918,Unnamed V3,2.5,15,V3,['Boulder'],8.0,1,,,California,Curry Village,1,0,"['V0', 'V0']",,2.4871783527836233,5,,2,3.0,,1,
4920,Lake View,2.0,4,V3,['Boulder'],10.0,1,,,California,T J Lake,1,0,"['V-easy', 'V2', 'V1', 'V0', 'V-easy', 'V-easy', 'V0', 'V4']",,2.0589707289075942,5,,8,2.5,,1,
4921,Iron Resolution,3.5,2,V12+,['Boulder'],25.0,1,,,California,Gunsmoke Area,3,2,[],,3.0982845481793237,14,,0,,,1,
4924,Hard Flake,1.7,3,V0,['Boulder'],25.0,1,R,,California,King Dome Area,1,0,"['V3', 'V-easy', 'V2', 'V4']",,1.8487134111344927,2,,4,2.0,2.0,1,
4926,Gizmo,1.0,1,V1,['Boulder'],10.0,1,,,California,Outback Bouldering,1,0,['V1+'],,1.6474268222689858,3,,1,0.0,,1,
4928,Yabo Face,3.0,1,V11,['Boulder'],15.0,1,,,California,Yosemite Valle…,0,0,"['V9', 'V12']",,2.6474268222689856,13,,2,0.5,,1,
4929,Unnamed Mantel,2.1,14,V2,['Boulder'],6.0,1,,,California,Curry Village,0,0,"['V3', 'V0', 'V2']",,2.1129902429691985,4,,3,0.3333333333333335,,1,
4930,Maverick,2.3,13,V0,['Boulder'],20.0,1,,,California,Stonehenge Boul…,5,1,"['V-easy', 'V-easy', 'V0', 'V3-4']",,2.299632403181284,2,,4,0.25,,1,
4934,Ochre Tears,2.0,2,V6,['Boulder'],12.0,1,,,California,Knowledge Boulders,0,0,"['V3', 'V3+', 'V0', 'V2-', 'V0+', 'V0-']",,2.0982845481793237,8,,6,4.666666666666666,,1,
4937,The Inquisition,3.9,15,V6,['Boulder'],20.0,1,,,California,Lonesome Crowde…,12,4,[],,3.7996783527836233,8,,0,,,1,
4943,Fire in My Heart,1.7,3,V0+,['Boulder'],15.0,1,,,California,S - Pocket Rock…,1,1,"['V0', 'V0']",,1.8487134111344927,2,,2,0.0,,1,
4944,White and Nerdy,2.0,2,V6,['Boulder'],15.0,1,,,California,Ghetto,0,0,"['V7', 'V8']",,2.0982845481793237,8,,2,1.5,,1,
4945,Ant Line,1.0,2,V-easy,['Boulder'],15.0,1,,,California,Indian Cove CG,1,0,"['V3', 'V-easy', 'V1', 'V2']",,1.4316178815126572,1,,4,2.25,,1,
4953,West Face Center,1.8,4,V-easy,['Boulder'],12.0,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",,1.8989707289075946,1,,5,0.3999999999999999,,1,
4955,Potato Chips Low,2.7,26,V4,['Boulder'],13.0,1,,,Nevada,Kraft Boulders,0,0,"['V7', 'V8', 'V1-2', 'V0-1', 'V2', 'V2-', 'V4+', 'V2']",,2.6849945794273324,6,,8,0.75,,1,
4956,Flash Bandito,1.5,2,V4,['Boulder'],10.0,1,,,California,Warm Up Area,1,0,['V3'],,1.7649512148459905,6,,1,1.0,,1,
4959,The Gallery - Low Right Start,2.9,10,V3-4,['Boulder'],15.0,1,,,California,Puppy Boulders,0,0,"['V3', 'V4-5', 'V0', 'V5', 'V4']",,2.8449866949579974,5,,5,0.20000000000000018,,1,
4962,Double Orifice,2.2,5,V4,['Boulder'],10.0,1,,,California,HVCG East,1,3,[],,2.215808940756329,6,,0,,,1,
4967,Pretzel Traverse,2.0,1,V6,['Boulder'],7.0,1,,,Nevada,Kraft Boulders,2,0,"['V2', 'V4', 'V1']",,2.1474268222689856,8,,3,3.666666666666667,,1,
4968,Narisara,2.0,1,V2-3,['Boulder'],15.0,1,,,California,June Lake Boul…,2,0,"['V1+', 'V1+', 'V2', 'V3-4']",,2.1474268222689856,4,,4,0.25,,1,
4974,Email,2.0,3,V3,['Boulder'],20.0,1,,,California,Loveland Boulde…,1,0,"['V0', 'V0+', 'V-easy', 'V-easy', 'V3+', 'V4', 'V1']",,2.073713411134493,5,,7,2.142857142857143,,1,
4977,Problem 14.1,1.5,2,V1,['Boulder'],15.0,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",,1.7649512148459905,3,,43,0.7674418604651163,,1,
4979,Chorizo Taco Stand,2.1,20,V2,['Boulder'],12.0,1,,,California,Echo Cove Bould…,2,0,"['V4', 'V3', 'V1']",,2.1092787449779986,4,,3,0.666666666666667,,1,
4981,Picante Left,2.6,38,V1,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,0,0,[],,2.5921757344753327,3,,0,,,1,
4989,Locker's Face,3.5,2,V1,['Boulder'],22.0,1,,,California,Trashcan Rock Area,1,2,"['V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0+', 'V3', 'V0', 'V1']",,3.0982845481793237,3,,8,1.0,,1,
4992,Grunge,1.9,37,V0,['Boulder'],13.0,1,,,California,Manx Boulders,3,2,"['V2', 'V3', 'V1', 'V-easy', 'V4', 'V2+', 'V0-', 'V1', 'V3', 'V2']",,1.910390885382578,2,,10,1.7000000000000002,,1,
4997,Sundial Traverse,2.0,2,V1,['Boulder'],15.0,1,,,Nevada,Oak Creek Canyo…,0,0,['V2'],,2.0982845481793237,3,,1,1.0,,1,
5003,Unnamed Face,1.5,2,V0,['Boulder'],10.0,1,,,California,Catacombs,0,0,"['V2', 'V0-', 'V4-', 'V0', 'V0', 'V0+']",,1.7649512148459905,2,,6,1.0,,1,
5004,Corned Beef Hash,1.9,9,V-easy,['Boulder'],13.0,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",,1.9394853644537973,1,,6,0.33333333333333326,,1,
5006,Estimated Prophet,1.0,1,V-easy,['Boulder'],15.0,1,,,California,Cap Rock Boulde…,0,0,"['V0-', 'V0', 'V1']",,1.6474268222689858,1,,3,1.3333333333333335,,1,
5010,Ultimate Grandstaff,2.7,64,V4,['Boulder'],15.0,1,,,Nevada,Kraft Boulders,2,1,['V6'],,2.6937669791467385,6,,1,2.0,,1,
5016,East Face Center,1.0,3,V-easy,['Boulder'],20.0,1,,,California,Rattlesnake Canyon,1,0,"['V-easy', 'V-easy']",,1.3237134111344928,1,,2,0.0,,1,
5019,My wife's balls,4.0,1,V2,['Boulder'],25.0,1,,,Nevada,Black Velvet Ca…,2,0,"['V3-', 'V2+', 'V3', 'V-easy', 'V0', 'V0+', 'V0', 'V0+', 'V1', 'V1+', 'V0-1']",,3.1474268222689856,4,,11,1.1818181818181817,,1,
5021,Right,2.0,1,V0,['Boulder'],12.0,1,,,Nevada,Lost Creek,0,0,"['V1', 'V0']",,2.1474268222689856,2,,2,0.5,,1,
5022,Heart Attack,3.5,2,V6-,['Boulder'],20.0,1,PG13,,California,Housekeeping,1,1,"['V5', 'V9', 'V6-']",,3.0982845481793237,8,,3,0.6666666666666661,1.0,1,
5023,Ahwahnee Fin,3.0,1,V3,['Boulder'],20.0,1,,,California,Ahwahnee Boulders,2,0,[],,2.6474268222689856,5,,0,,,1,
5024,V for Victory,1.0,2,V-easy,['Boulder'],12.0,1,,,California,Real Hidden Val…,1,0,"['V0+', 'V-easy', 'V0-', 'V-easy', 'V2', 'V-easy', 'V-easy']",,1.4316178815126572,1,,7,0.7142857142857142,,1,
5029,Peruvian Flake,3.2,32,V2,['Boulder'],15.0,1,,,Nevada,Willow Springs…,3,2,"['V7', 'V3']",,3.1725713225617573,4,,2,3.0,,1,
5033,Pull Down Like De Jesus,3.3,31,V4,['Boulder'],15.0,1,,,California,Rock Creek Boul…,6,11,"['V3', 'V9', 'V6', 'V6', 'V10', 'V0', 'V0-', 'V10', 'V7', 'V4']",,3.2685891763918113,6,,10,1.5,,1,
5034,Flintlock Dyno,1.9,114,V0,['Boulder'],10.0,1,,,California,Outback Bouldering,1,2,"['V-easy', 'V1', 'V6+', 'V1+', 'V0', 'V4', 'V4']",,1.9034335099525042,2,,7,2.1428571428571432,,1,
5036,Tilt-o-Meter Traverse,3.0,1,V1,['Boulder'],20.0,1,,,California,Outback Bouldering,0,0,"['V2', 'V4', 'V1', 'V1+', 'V1']",,2.6474268222689856,3,,5,0.7999999999999998,,1,
5038,French Roast,2.0,3,V2,['Boulder'],12.0,1,,,California,Cap Rock Boulde…,3,0,"['V-easy', 'V-easy']",,2.073713411134493,4,,2,3.0,,1,
5040,Secret Stash,2.8,5,V1-2,['Boulder'],12.0,1,,,Nevada,Willow Springs…,0,0,"['V0', 'V2-3', 'V0-1', 'V0-1']",,2.715808940756329,3,,4,0.5,,1,
5043,Garageman,3.0,1,V5,['Boulder'],25.0,1,PG13,,California,Swan Slab Boulders,0,1,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",,2.6474268222689856,7,,28,3.107142857142857,1.0,1,
5047,Golden Monkey,1.0,2,V-easy,['Boulder'],12.0,1,,,California,Real Hidden Val…,1,0,"['V0+', 'V-easy', 'V0-', 'V-easy', 'V2', 'V-easy', 'V-easy']",,1.4316178815126572,1,,7,0.7142857142857142,,1,
5053,Hoi Polloi,1.9,16,V0,['Boulder'],20.0,1,,,California,Stonehenge Boul…,2,1,"['V8', 'V2', 'V0', 'V6', 'V2', 'V0-']",,1.9232266849728217,2,,6,3.0,,1,
5058,Attractive Brunette Throw,1.9,10,V2,['Boulder'],12.0,1,,,California,Chocolate Boulders,2,0,"['V2', 'V3', 'V-easy', 'V2', 'V0', 'V1']",,1.9358957858670882,4,,6,0.8333333333333335,,1,
5060,The Open Sky,1.4,7,V0-,['Boulder'],12.0,1,,,California,Catacombs,2,0,"['V2+', 'V0', 'V0-', 'V1', 'V0-', 'V1']",,1.5118567055672463,2,,6,0.6666666666666665,,1,
5064,B**ch Slap 5,3.7,10,V9,['Boulder'],15.0,1,,,Nevada,Gateway Canyon…,3,4,[],,3.572259422230725,11,,0,,,1,
5066,Hotdog in a Hallway,2.0,1,V4,['Boulder'],12.0,1,,,California,Mad Max Area,4,0,"['V2', 'V2', 'V-easy', 'V1', 'V0']",,2.1474268222689856,6,,5,3.2,,1,
5068,Torpedo,1.3,6,V0,['Boulder'],15.0,1,,,California,Chocolate Boulders,1,1,"['V2', 'V2', 'V3', 'V-easy', 'V2', 'V1']",,1.4421219492197102,2,,6,1.5,,1,
5069,Unnamed v0,1.0,1,V0,['Boulder'],12.0,1,,,California,Crimp Ladder Area,1,0,[],,1.6474268222689858,2,,0,,,1,
5070,The Bleeding Stone Bouldering,2.0,2,V2-3,['Boulder'],10.0,1,,,California,Quail Springs B…,2,0,"['V4', 'V2', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.0982845481793237,4,,21,0.4761904761904763,,1,
5073,Black Streak Dyno,2.6,18,V5,['Boulder'],12.0,1,,,California,Outback Bouldering,2,0,"['V4', 'V1', 'V2', 'V2', 'V3+', 'V4+', 'V4', 'V4-']",,2.5839396655019984,7,,8,2.0,,1,
5075,Problem 26,1.0,2,V-easy,['Boulder'],15.0,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",,1.4316178815126572,1,,43,1.2790697674418605,,1,
5077,Chappy,1.7,3,V0,['Boulder'],12.0,1,,,California,Dreamers,0,0,"['V0', 'V3', 'V0', 'V4', 'V0', 'V1', 'V0', 'V0-', 'V2', 'V0']",,1.8487134111344927,2,,10,1.0,,1,
5078,Cripplers Sit Start,2.0,1,V5,['Boulder'],15.0,1,,,California,Dreamers,3,1,"['V6', 'V0', 'V3', 'V3-', 'V3', 'V1', 'V1', 'V0', 'V0', 'V4', 'V4', 'V0']",,2.1474268222689856,7,,12,2.916666666666667,,1,
5082,Saxwing on the DL,3.0,21,V5,['Boulder'],15.0,1,,,California,Hang,7,5,['V9'],,2.967947892933544,7,,1,4.0,,1,
5087,Gram Parsons Memorial Hand Traverse,2.5,14,V0-,['Boulder'],25.0,1,,,California,Cap Rock Boulde…,1,3,['V0'],,2.4863235763025315,2,,1,0.0,,1,
5090,Unnamed,1.4,5,V0,['Boulder'],8.0,1,,,California,JBMF Boulders,1,0,"['V4', 'V3', 'V4', 'V3', 'V6']",,1.5491422740896619,2,,5,4.0,,1,
5097,Who Done It?,2.0,1,V6,['Boulder'],12.0,1,,,Nevada,W Cluster,1,0,"['V1', 'V9', 'V3', 'V8-9']",,2.1474268222689856,8,,4,0.75,,1,
5101,Bushmaster,1.0,5,V4,['Boulder'],6.0,1,,,California,Outback Bouldering,0,0,"['V2', 'V1', 'V1', 'V1+', 'V1']",,1.2158089407563286,6,,5,2.8,,1,
5106,Housekeeping Boulder Hand Traverse,2.0,1,V0,['Boulder'],12.0,1,,,California,Housekeeping,1,0,"['V3', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",,2.1474268222689856,2,,10,2.9000000000000004,,1,
5108,No Picnic,2.0,1,V3,['Boulder'],15.0,1,,,California,Indian Cove CG,3,0,"['V-easy', 'V-easy', 'V1', 'V2']",,2.1474268222689856,5,,4,2.75,,1,
5112,Funny Feet,1.0,1,V2,['Boulder'],8.0,1,,,California,Quail Springs B…,1,0,"['V4', 'V2-3', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,1.6474268222689858,4,,21,0.4761904761904763,,1,
5118,All Girdled Up,2.0,1,V2+,['Boulder'],40.0,1,,,California,Dreamers,0,0,"['V-easy', 'V-easy', 'V0', 'V2', 'V1', 'V-easy', 'V-easy']",,2.1474268222689856,4,,7,2.142857142857143,,1,
5125,Big Brother,2.0,2,V2,['Boulder'],22.0,1,,,California,Big Brother Bou…,0,0,"['V0+', 'V0', 'V0-', 'V4']",,2.0982845481793237,4,,4,1.0,,1,
5127,The Crack,1.9,17,V0-1,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V2', 'V1', 'V2-', 'V0', 'V4', 'V2']",,1.9219363135854426,2,,7,1.5714285714285716,,1,
5135,Right Cheek,1.0,3,V-easy,['Boulder'],10.0,1,,,California,Dreamers,1,0,"['V2+', 'V-easy', 'V0', 'V2', 'V1', 'V-easy', 'V-easy']",,1.3237134111344928,1,,7,1.2857142857142856,,1,
5139,Scorpion Roof Direct,3.0,5,V5,['Boulder'],20.0,1,R,,California,Outback Bouldering,2,0,"['V4', 'V6']",,2.8824756074229954,7,,2,0.0,2.0,1,
5142,False Hueco,2.7,164,V1,['Boulder'],11.0,1,,,California,Outback Bouldering,3,8,"['V4', 'V5', 'V2', 'V2', 'V3+', 'V4+', 'V4', 'V4-']",,2.6975445675426544,3,,8,2.5,,1,
5145,Right Downclimb,1.6,24,V-easy,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V0', 'V1', 'V3', 'V5', 'V5', 'V1-2', 'V0', 'V0', 'V1', 'V5']",,1.6277941457815188,1,,11,3.3636363636363633,,1,
5147,South Corner,1.3,3,V3+,['Boulder'],13.0,1,,,California,Echo Rock Boulders,2,0,"['V-easy', 'V1', 'V0']",,1.548713411134493,5,,3,3.0,,1,
5148,Brown Kisses (Underclings Start),2.0,2,V2,['Boulder'],20.0,1,,,Nevada,Windy Canyon Bo…,2,0,"['V0', 'V4+']",,2.0982845481793237,4,,2,0.0,,1,
5153,Hobbit Hole Offwidth,3.1,123,V0,['Boulder'],12.0,1,,,California,Outback Bouldering,9,5,['V2'],,3.093506884230145,2,,1,2.0,,1,
5154,Ten Gallon,1.6,13,V0,['Boulder'],10.0,1,,,California,Cap Rock Boulde…,2,0,"['V-easy', 'V-easy', 'V3', 'V-easy', 'V-easy', 'V0-1', 'V0', 'V2', 'V0']",,1.6496324031812837,2,,9,0.11111111111111116,,1,
5157,Osama,3.1,29,V6,['Boulder'],12.0,1,,,California,Rock Creek Boul…,2,3,"['V3', 'V9', 'V6', 'V10', 'V0', 'V0-', 'V4', 'V10', 'V7', 'V4']",,3.073161788151266,8,,10,0.7000000000000002,,1,
5159,Southeast Face,2.1,44,V3,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,1,0,"['V6', 'V3', 'V4']",,2.1043300809897327,5,,3,1.333333333333333,,1,
5160,In Our Time,3.5,12,V8,['Boulder'],15.0,1,,,Nevada,Black Velvet Ca…,2,2,[],,3.4072964341952288,10,,0,,,1,
5164,A Deal With The Devil,2.3,6,V3,['Boulder'],15.0,1,,,California,Catacombs,4,0,"['V3', 'V5', 'V2', 'V0-', 'V0', 'V0']",,2.299264806362567,5,,6,1.3333333333333335,,1,
5168,Easy Bones,1.0,1,V0,['Boulder'],20.0,1,R,,California,Miledi Boulders,0,0,"['V-easy', 'V4', 'V6', 'V3', 'V5', 'V-easy']",,1.6474268222689858,2,,6,2.666666666666667,2.0,1,
5170,Intersection Mantle,1.8,5,V-easy,['Boulder'],8.0,1,,,California,HVCG West,1,1,"['V2', 'V0', 'V4']",,1.8824756074229954,1,,3,3.0,,1,
5172,Powell Pinch,2.1,7,V2,['Boulder'],12.0,1,,,California,Cap Rock Boulde…,2,1,[],,2.1243567055672465,4,,0,,,1,
5173,Atlas,3.8,4,V5,['Boulder'],6.0,1,,,California,Ahwahnee Boulders,1,0,[],,3.4989707289075946,7,,0,,,1,
5174,Kor Problem,3.3,68,V3,['Boulder'],15.0,1,,,California,Camp 4 Boulders,3,1,"['V8', 'V5', 'V3']",,3.285432661515043,5,,3,2.333333333333333,,1,
5181,Serotonin Seam,3.0,1,V0,['Boulder'],15.0,1,,,California,Catacombs,2,0,"['V0+', 'V1', 'V3+', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0']",,2.6474268222689856,2,,9,0.44444444444444464,,1,
5184,Lip Encounter 2,1.3,3,V2,['Boulder'],20.0,1,,,California,Ryan Campground…,1,0,"['V-easy', 'V8', 'V0', 'V0']",,1.548713411134493,4,,4,0.25,,1,
5185,The Scoop,3.0,11,V2,['Boulder'],12.0,1,,,California,Warm Up Ridge,1,0,"['V-easy', 'V-easy', 'V-easy', 'V0', 'V0', 'V0']",,2.9412378037114975,4,,6,2.5,,1,
5190,Backside Right,1.5,4,V0,['Boulder'],12.0,1,,,Nevada,Willow Springs…,0,0,"['V2-3', 'V0-1', 'V1-2', 'V0-1']",,1.6589707289075946,2,,4,0.75,,1,
5194,Problem H,1.0,1,V0-,['Boulder'],16.0,1,,,California,T J Slabs,1,0,"['V0', 'V0', 'V0', 'V2+', 'V0', 'V1+']",,1.6474268222689858,2,,6,0.5,,1,
5198,Pinhead Traverse,1.7,71,V-easy,['Boulder'],10.0,1,,,California,HVCG North,1,4,"['V0+', 'V1-', '5.8+', 'V0', 'V-easy', 'V0+']",,1.7082618561741385,1,,6,1.0,,1,
5202,Zarmog,1.5,4,V2,['Boulder'],10.0,1,,,California,Hall of Horrors…,1,0,['V-easy'],,1.6589707289075946,4,,1,3.0,,1,
5204,Problem L',0.3,3,V-easy,['Boulder'],10.0,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V0-', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",,0.7987134111344929,1,,25,1.1600000000000001,,1,
5205,Chip Flakey,2.0,1,V4,['Boulder'],15.0,1,,,California,Manx Boulders C…,1,1,[],,2.1474268222689856,6,,0,,,1,
5206,Athletes Die Young,3.6,11,V5,['Boulder'],12.0,1,,,California,Housekeeping,2,2,"['V6-', 'V9', 'V6-']",,3.4912378037114973,7,,3,2.0,,1,
5207,The Undertaker,2.0,6,V0+,['Boulder'],15.0,1,,,California,Hemingway Boulders,2,0,[],,2.0421219492197102,2,,0,,,1,
5208,Middle C,1.5,2,V0+,['Boulder'],15.0,1,,,California,Central - Maxim…,2,0,"['V1', 'V0']",,1.7649512148459905,2,,2,0.5,,1,
5210,Boba Junkies,3.0,1,V5-6,['Boulder'],10.0,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",,2.6474268222689856,7,3.0,10,4.3,,1,
5211,The English Have Arrived,3.0,1,V1+,['Boulder'],15.0,1,,,California,Mist Trail Boul…,3,2,[],,2.6474268222689856,3,,0,,,1,
5213,Girdle Traverse,2.0,3,V3,['Boulder'],25.0,1,,,California,Alcove Area,1,0,"['V5+', 'V0+', 'V2', 'V2', 'V3', 'V0+', 'V0-', 'V2']",,2.073713411134493,5,,8,1.25,,1,
5215,Pride,4.0,2,V7,['Boulder'],15.0,1,,,California,Crystals,2,2,['V3'],,3.431617881512657,9,,1,4.0,,1,
